FIPS_Code,County,State,Adult Obesity Percentage,Infant Mortality Rate,Life Expectancy,Incarceration Rate,Incarceration_Rate_1k,HIV_Prevalence,Motor Vehicle Death Rate,Secondary Educational Attainment,GINI Index (Income Inequality),Population Density,Domestic In-Migrants 2010s,Domestic In-Migrants 2010s (norm),Domestic Net Migrants 2010s,Domestic Net Migrants 2010s (norm)
6005,Amador County,CA,24.2,NA,80.3841105,307.8,3.08,0.5,32.7,90,0.449,64.63,11186,304.447226607153,4422,120.352729845953
6007,Butte County,CA,25.4,4.643507906,77.82356682,407.9,4.08,0.1,15.06,89.2,0.4944,137.99,50503,225.217511516627,-3744,-16.6963222604252
6009,Calaveras County,CA,24.5,NA,79.75599166,217.99,2.18,0.1,32.68,90.2,0.4414,44.62,15859,355.391717461456,4154,93.0889207601291
6011,Colusa County,CA,27.8,NA,79.98277401,296.21,2.96,0.1,NA,71.3,0.4554,18.64,4076,190.298333255521,-9,-0.420187683832112
6013,Contra Costa County,CA,25.2,4.005494569,82.16536008,166.99,1.67,0.3,8.32,89.5,0.4672,1592.92,415687,374.041584071107,41379,37.2334634166532
6015,Del Norte County,CA,24.7,NA,76.04883855,385.38,3.85,0.1,NA,80.1,0.4743,27.32,2983,109.620755549022,-107,-3.93208878435984
6017,El Dorado County,CA,20.1,2.321843186,81.49848803,217.16,2.17,0.1,11.93,93.4,0.4556,110.41,75633,413.098690786348,18450,100.771764243229
6019,Fresno County,CA,28.6,6.877928103,79.03861027,434.34,4.34,0.3,15.11,76,0.4746,165.23,172830,178.917859072811,1103,1.14185267926466
6021,Glenn County,CA,25.6,NA,78.11792494,381.62,3.82,0.1,NA,74.8,0.4442,21.29,6223,222.607762475407,193,6.90395278125559
6023,Humboldt County,CA,26.7,6.149706928,76.92963729,287.16,2.87,0.2,19.18,90.5,0.4841,38.1,21141,156.821873910496,-1100,-8.15969260212597
6025,Imperial County,CA,27.4,3.415204678,82.02523362,203.15,2.03,0.3,16,69.7,0.4704,43.28,38013,212.255222205471,-3911,-21.8380599806802
6027,Inyo County,CA,24.4,NA,78.67820774,253.11,2.53,0.2,NA,88.6,0.4104,1.76,1408,76.4801738185769,723,39.2721347093971
6029,Kern County,CA,30.6,6.016653776,77.56770344,414.84,4.15,0.3,17.11,74.1,0.4668,109.15,175750,200.951532662771,5887,6.73116172282066
6031,Kings County,CA,24,4.823151125,79.85282993,682.43,6.82,0.2,14.38,73.4,0.4272,108.39,40701,270.854268012697,-2167,-14.4208053557287
6033,Lake County,CA,23.9,5.734625272,74.54281292,527.59,5.28,0.3,31.06,85.8,0.4817,51.09,15574,242.64614234077,4083,63.6139847937181
6035,Lassen County,CA,25.7,NA,78.56888775,299.53,3,0.1,NA,83.2,0.4171,6.79,3829,120.602223692085,-677,-21.3235062521654
6037,Los Angeles County,CA,21.4,4.174255303,82.20968681,427.51,4.28,0.6,8.44,79.1,0.5002,2483.97,1667862,164.862175975281,-553577,-54.7191007348737
6039,Madera County,CA,26.2,5.719258983,79.30078074,350.59,3.51,0.1,27.97,71.9,0.4422,72.74,42167,272.840800269172,3894,25.1960555943784
6041,Marin County,CA,18.2,2.667659284,85.11236383,100.76,1.01,0.4,6.95,93.3,0.5178,499.46,83112,318.74209012464,4766,18.2780441035475
6043,Mariposa County,CA,24.8,NA,79.12142535,323.46,3.23,0.2,NA,90.6,0.4234,12.02,1473,83.3050559891415,390,22.0563284696301
6045,Mendocino County,CA,27.1,6.940664126,78.97036227,395.79,3.96,0.2,24.21,86.5,0.4704,24.88,14741,167.761098908603,1167,13.2811344160056
6047,Merced County,CA,25.8,4.161169187,78.57973251,340.14,3.4,0.1,15.85,69.1,0.4719,140.17,75078,281.874054356437,9360,35.1413349952882
6049,Modoc County,CA,23.1,NA,76.69771287,276.3,2.76,NA,NA,84.8,0.4003,2.26,57,6.31718940485426,-93,-10.3069932394991
6051,Mono County,CA,23.4,NA,90.03446823,121.06,1.21,0.1,NA,88.6,0.415,4.69,1138,81.3031363863685,338,24.1480317210831
6053,Monterey County,CA,25.4,4.482459939,82.34776039,364.76,3.65,0.2,8.52,71.5,0.457,132.07,113630,263.432434437479,-11495,-26.6492636967247
6055,Napa County,CA,21.6,3.361344538,81.51551754,214.04,2.14,0.2,7.26,85.5,0.4712,186.6,41145,290.434610742092,99,0.698821885124976
6057,Nevada County,CA,20.3,4.268943437,81.41109096,100.29,1,0.1,14.03,94.4,0.4697,103.62,34721,351.096639802615,6639,67.1331641268846
6059,Orange County,CA,19.5,3.328735081,83.10065974,210.37,2.1,0.3,6.55,85.5,0.4685,3995.97,858299,272.86437991871,-66987,-21.2960357842833
6061,Placer County,CA,20.2,4.010541996,82.02730541,183.89,1.84,0.1,5.02,94.5,0.4467,273.98,182192,490.166642453201,41958,112.883178098113
6063,Plumas County,CA,23.3,NA,78.60031806,243.03,2.43,0.1,NA,95.1,0.4667,7.31,3315,178.168332795872,371,19.9398043641836
6065,Riverside County,CA,25.8,4.483721535,80.86857212,393.92,3.94,0.5,11.98,82,0.4572,334.5,902617,387.510512945896,157388,67.5696387410482
6067,Sacramento County,CA,26.8,4.989267274,79.55908115,440.48,4.4,0.3,12.05,87.7,0.4538,1579.44,442521,298.591927537034,22619,15.2622153727397
6069,San Benito County,CA,25.1,4.294358774,81.72360513,178.56,1.79,0.1,20.7,80.5,0.4054,43.48,25735,441.673674635729,7915,135.840183980641
6071,San Bernardino County,CA,26.2,5.983908895,78.82043884,395.27,3.95,0.3,16.1,80,0.4375,107.09,784864,371.512326642902,32221,15.2516852305125
6073,San Diego County,CA,20.4,3.89742193,82.20399756,262.85,2.63,0.5,8.36,87.4,0.4627,787.63,910603,279.032404852439,-66396,-20.3454585067066
6075,San Francisco County,CA,18.5,2.752859652,83.54529533,112.29,1.12,1.5,4.2,88.5,0.5099,18654.76,364592,427.689452636987,-63743,-74.7745665824798
6077,San Joaquin County,CA,29.8,5.492820298,78.37609476,401.84,4.02,0.2,17.98,79.3,0.4529,533.35,230630,322.290339394939,39271,54.8786537674138
6079,San Luis Obispo County,CA,23.5,5.223068553,81.46124409,228.07,2.28,0.2,11.66,91.3,0.4496,85.49,77225,276.709796010506,11543,41.3604554917354
6081,San Mateo County,CA,21.3,2.874782035,84.47894978,160.04,1.6,0.3,4.7,89.6,0.4849,1710.58,297934,392.751729874595,-33153,-43.7039683303431
6083,Santa Barbara County,CA,21,4.131413587,82.13026238,267.33,2.67,0.2,6.72,80.9,0.4815,162.63,95484,216.680131073734,-8901,-20.1988798823604
6085,Santa Clara County,CA,19.8,3.165388566,84.38487671,212.05,2.12,0.2,6.43,88.4,0.4664,1492.91,531298,280.426790808638,-135273,-71.3990515173348
6087,Santa Cruz County,CA,17.4,4.254125567,82.55880315,200.93,2.01,0.2,7.69,86.3,0.4819,615.51,74755,275.032744183309,-2911,-10.7099233271034
6089,Shasta County,CA,22.7,5.535949069,76.22608123,652.61,6.53,0.1,17.21,91.1,0.4588,47.47,41155,228.888122622411,3888,21.6235456385842
6091,Sierra County,CA,22.8,NA,80.6954945,200.27,2,0.2,NA,92.4,0.4594,3.19,120,39.96003996004,71,23.6430236430236
6093,Siskiyou County,CA,24.9,NA,76.22898712,473.05,4.73,0.2,29.86,90.2,0.4772,6.92,6868,157.421839185844,812,18.6119006142844
6095,Solano County,CA,27.4,5.647227349,80.14890377,234.03,2.34,0.3,11.39,88.4,0.4207,537.63,163221,378.587946587,18303,42.45345382262
6097,Sonoma County,CA,19.8,3.061615002,81.78335225,188.09,1.88,0.3,9.51,88.8,0.4536,317.2,106983,213.841116787796,3208,6.41225524293812
6099,Stanislaus County,CA,31.2,5.445119905,77.99034953,303.64,3.04,0.2,15.8,78.9,0.4396,363.09,143634,269.990244305889,15448,29.0377577317165
6101,Sutter County,CA,26.9,5.190872716,78.76421456,350.15,3.5,0.1,23.72,78.2,0.453,159.51,31549,329.160015441276,-264,-2.75438980875771
6103,Tehama County,CA,25.1,4.209370425,77.55691764,578.54,5.79,0.1,27.66,84.5,0.4656,21.67,16812,266.573643902516,3151,49.9627380404966
6105,Trinity County,CA,24.7,NA,76.15044459,397.13,3.97,0.1,NA,92.4,0.4638,3.99,498,37.8132118451025,-49,-3.72057706909643
6107,Tulare County,CA,33.5,5.296532512,78.36792342,479.03,4.79,0.1,16.09,70.8,0.4728,95.74,81983,178.92483162301,2098,4.5788065421499
6109,Tuolumne County,CA,23.9,6.311139161,78.48669265,468.72,4.69,0.1,NA,90.7,0.4832,24.34,12655,235.087588935743,3676,68.2877895636343
6111,Ventura County,CA,21,4.40636143,82.25598766,202.85,2.03,0.2,9.22,85,0.4455,459.85,214457,253.441947202598,-7644,-9.03356031473283
6113,Yolo County,CA,22.9,4.071997639,81.2567717,341.42,3.41,0.2,10.88,86.5,0.4928,214.2,73373,353.45151500554,-2811,-13.5411146972398
6115,Yuba County,CA,28,5.733397038,75.3148271,521.04,5.21,0.1,20.34,82.3,0.426,120.82,35370,478.192683124679,4041,54.6332098531758
8001,Adams County,CO,26.8,5.180286247,79.15769189,386.94,3.87,0.3,12.18,83.8,0.4052,432.23,302232,628.709555290212,24666,51.3107476732721
8003,Alamosa County,CO,19.9,NA,76.54292734,686.53,6.87,0.2,NA,86.9,0.487,22.29,1353,83.6372627804908,254,15.7013043209495
8005,Arapahoe County,CO,21.9,5.222644806,81.16523204,303.5,3.04,0.3,6.55,92.6,0.4522,807.76,413775,668.650546765543,16693,26.9754904891722
8007,Archuleta County,CO,19.4,NA,82.69626797,282.42,2.82,0.1,NA,92.3,0.4511,9.82,332,27.1153217902646,-12,-0.980071871937275
8009,Baca County,CO,22.3,NA,80.16735236,NA,NA,NA,NA,86.2,0.4562,1.39,0,0,0,0
8011,Bent County,CO,25.4,NA,77.79638236,391.22,3.91,NA,NA,84.8,0.4527,3.83,122,21.6696269982238,11,1.9538188277087
8013,Boulder County,CO,14.9,3.778277297,82.85410884,191.74,1.92,0.2,9.2,95,0.4848,444,128922,411.453629205988,-1791,-5.71596352762077
8014,Broomfield County,CO,18.8,NA,83.08981723,106.39,1.06,0,NA,96.9,0.4343,2056.93,60322,970.774727220058,3776,60.7679680710676
8015,Chaffee County,CO,17,NA,81.21907646,225.81,2.26,0.1,NA,93.5,0.4231,19.3,1591,86.6416162936339,794,43.2391221477972
8017,Cheyenne County,CO,22.8,NA,78.04039407,0,0,NA,NA,91.6,0.4367,1.14,0,0,0,0
8019,Clear Creek County,CO,20.2,NA,82.67200604,324.78,3.25,0.2,NA,98.6,0.4205,24.03,1380,150.212256449331,655,71.2963970828344
8021,Conejos County,CO,23.6,NA,76.06111285,309.83,3.1,NA,NA,88,0.4533,6.31,304,36.7816091954023,-75,-9.07441016333938
8023,Costilla County,CO,21.7,NA,77.7465858,223.65,2.24,NA,NA,81,0.4988,3.05,0,0,0,0
8025,Crowley County,CO,22.9,NA,78.0603644,213.45,2.13,0.3,NA,86.1,0.4013,7.31,193,36.0074626865672,42,7.83582089552239
8027,Custer County,CO,22.1,NA,78.33912865,135.2,1.35,0,NA,93.6,0.4154,6.47,379,86.9066727814721,178,40.8163265306122
8029,Delta County,CO,23.1,NA,78.59474225,123.67,1.24,0.1,NA,90.7,0.4805,26.76,6499,217.576163374623,1188,39.7723468362906
8031,Denver County,CO,16,4.948499465,79.53117897,556.12,5.56,0.9,10.45,88,0.4909,4602.82,496886,748.477846299382,-2138,-3.22054884900778
8033,Dolores County,CO,18.6,NA,78.07610101,0,0,NA,NA,93.8,0.4306,1.74,0,0,0,0
8035,Douglas County,CO,18.6,3.358453473,83.97351893,121.44,1.21,0.1,6.83,98.1,0.3993,399.93,190896,606.716289831489,41027,130.394294395464
8037,Eagle County,CO,13.8,6.026689626,89.74766172,92.77,0.93,0.1,NA,88.3,0.4694,32.46,12661,239.243400540428,-1998,-37.7543886169951
8039,Elbert County,CO,23.8,NA,81.64774812,101.54,1.02,0.1,NA,96.7,0.4013,13.89,15015,620.582765034098,5798,239.636288489357
8041,El Paso County,CO,22.6,5.394439578,79.05445744,507.45,5.07,0.2,12.63,94.2,0.4322,328.64,322097,485.437493123784,32018,48.2548352044177
8043,Fremont County,CO,24.7,NA,77.9526224,460.37,4.6,0.4,NA,90.1,0.4364,30.87,8396,180.551374134446,1913,41.1380155692228
8045,Garfield County,CO,21.6,3.795066414,80.67921598,185.25,1.85,0.1,NA,88.1,0.4031,20.04,13824,240.580567689389,147,2.55825690468318
8047,Gilpin County,CO,21.3,NA,84.52788518,688.82,6.89,0.2,NA,98.5,0.4468,40.11,919,157.067168005469,479,81.8663476328833
8049,Grand County,CO,16.3,NA,83.11374683,169.83,1.7,0.1,NA,94.6,0.4137,8.29,1681,115.564416334387,834,57.3353499243778
8051,Gunnison County,CO,15.9,NA,81.95243048,166.89,1.67,0.1,NA,97.4,0.4321,5.19,676,42.9888712241653,74,4.70588235294118
8053,Hinsdale County,CO,19.5,NA,NA,NA,NA,NA,NA,93.7,0.4427,0.77,0,0,0,0
8055,Huerfano County,CO,21.7,NA,74.54771827,234.12,2.34,0.2,NA,92.4,0.4341,4.2,292,45.1872485298669,80,12.3800680903745
8057,Jackson County,CO,22.6,NA,NA,NA,NA,0,NA,87.4,0.3906,0.78,0,0,0,0
8059,Jefferson County,CO,20.5,4.022565612,80.7467843,361.98,3.62,0.2,9.78,94.5,0.4329,752.02,301518,539.868183340107,22269,39.8726595918017
8061,Kiowa County,CO,22.2,NA,NA,NA,NA,0,NA,95.7,0.4434,0.84,0,0,0,0
8063,Kit Carson County,CO,28,NA,81.54439237,243.46,2.43,NA,NA,89.5,0.4595,3.45,0,0,0,0
8065,Lake County,CO,20.1,NA,80.55961494,255.31,2.55,0.1,NA,83.7,0.4414,20.56,490,66.6032350142721,243,33.0297675683023
8067,La Plata County,CO,16.7,NA,82.0057415,261.86,2.62,0.1,NA,95.5,0.4703,32.92,11008,203.893385689678,-286,-5.29737539128341
8069,Larimer County,CO,18.8,3.364654713,81.38418129,236.72,2.37,0.1,9.25,95.9,0.4463,132.83,119056,367.318478844386,12332,38.0474019042212
8071,Las Animas County,CO,24.5,NA,75.43759591,291.96,2.92,0.2,NA,87.9,0.4708,2.99,519,36.934244235696,102,7.25875320239112
8073,Lincoln County,CO,24.6,NA,80.36017773,1136.16,11.36,0.2,NA,90.9,0.4737,2.17,58,10.5263157894737,-11,-1.99637023593466
8075,Logan County,CO,33.4,NA,78.54478408,496.07,4.96,0.2,NA,89.6,0.4217,12.17,2365,104.999112058249,-84,-3.72935535428876
8077,Mesa County,CO,22.7,4.427528352,78.68724408,624.04,6.24,0.1,17.51,90.5,0.4419,45.43,30211,203.777275639945,2341,15.7903612019831
8079,Mineral County,CO,18.6,NA,NA,0,0,NA,NA,97.4,0.3755,0.94,0,0,0,0
8081,Moffat County,CO,24.9,NA,79.87180204,610.6,6.11,0.1,NA,88.7,0.4418,2.77,442,34.1893564356436,20,1.5470297029703
8083,Montezuma County,CO,24.3,NA,78.38918633,311.02,3.11,0.1,NA,90,0.4162,12.83,4226,163.976408505355,608,23.5914946453515
8085,Montrose County,CO,20.7,NA,79.73995426,197.16,1.97,0.1,NA,89,0.4518,18.6,8045,196.829202652118,621,15.1934039586035
8087,Morgan County,CO,31.2,NA,77.75123717,393.1,3.93,0.1,NA,78.9,0.4076,22.27,5868,207.144874329286,-75,-2.64755718723524
8089,Otero County,CO,29,NA,76.41895952,313.01,3.13,0.1,NA,87.2,0.4568,14.49,861,46.5707485936824,-12,-0.649069666810904
8091,Ouray County,CO,19.3,NA,86.5652885,NA,NA,0,NA,97.8,0.4666,8.86,400,86.4117519982718,17,3.67249945992655
8093,Park County,CO,20.6,NA,81.8177858,125.48,1.25,0.1,NA,97.7,0.3978,8.14,3453,211.257265218721,1736,106.209850107066
8095,Phillips County,CO,23.5,NA,79.66800907,346.5,3.47,NA,NA,88.5,0.3953,6.24,60,13.7520055008022,23,5.27160210864084
8097,Pitkin County,CO,15.3,NA,92.91875541,78,0.78,0.1,NA,96.9,0.509,18.47,1422,80.6762736865993,-328,-18.6088732554181
8099,Prowers County,CO,29.4,NA,76.93277324,392.62,3.93,0.1,NA,80.5,0.4428,7.34,63,5.23516702675752,16,1.32956622901778
8101,Pueblo County,CO,28,5.550555056,76.95232361,560.35,5.6,0.2,16.03,89.7,0.4547,69.56,27005,166.826254826255,2849,17.6
8103,Rio Blanco County,CO,20.8,NA,79.15200236,169.15,1.69,NA,NA,91.9,0.4096,1.98,219,32.6524526613985,5,0.745489786789921
8105,Rio Grande County,CO,23,NA,76.78340893,264.18,2.64,0.1,NA,87,0.4661,12.4,676,58.2407168088223,-104,-8.96011027828035
8107,Routt County,CO,14.2,NA,83.22499783,106.46,1.06,0.1,NA,96.8,0.4632,10.61,3698,154.954954954955,-116,-4.86067462811649
8109,Saguache County,CO,23.4,NA,80.45351544,287.95,2.88,0.2,NA,83.1,0.4521,2.08,291,46.9657843770174,76,12.2659780503551
8111,San Juan County,CO,20.4,NA,NA,NA,NA,NA,NA,93.8,0.3974,1.52,0,0,0,0
8113,San Miguel County,CO,17.6,NA,97.96523541,140.31,1.4,0.1,NA,96.8,0.5175,6.26,95,12.1173469387755,-184,-23.469387755102
8115,Sedgwick County,CO,21.2,NA,77.73765032,NA,NA,0.3,NA,87,0.5065,4.24,0,0,0,0
8117,Summit County,CO,14.5,NA,94.65908285,136.1,1.36,0.2,NA,92.9,0.405,50.38,8273,281.356278057407,-1639,-55.7407155489049
8119,Teller County,CO,20.3,NA,80.62542801,337.94,3.38,0.1,NA,97.2,0.4099,44.03,8679,371.071871392535,933,39.8905468382573
8121,Washington County,CO,24.3,NA,79.08612038,271.63,2.72,NA,NA,91.9,0.4305,1.93,48,10.0418410041841,48,10.0418410041841
8123,Weld County,CO,26.4,5.402697771,80.16550326,376.45,3.76,0.1,12.33,88.1,0.4157,76.62,138036,497.122483523607,41229,148.482011020276
8125,Yuma County,CO,25.2,NA,80.0263414,208.96,2.09,0.1,NA,88.6,0.4235,4.23,0,0,0,0
9001,Fairfield County,CT,21.6,4.0290538,82.57683175,NA,NA,0.3,4.35,90,0.5422,1510.36,229714,242.970982761429,-19268,-20.379972034126
9003,Hartford County,CT,25.8,5.836311813,80.31690232,NA,NA,0.4,6.84,89.7,0.4716,1215.79,185570,206.651558767685,-32535,-36.2311174462825
9005,Litchfield County,CT,27.2,4.405286344,80.69484655,NA,NA,0.1,13.86,93,0.4566,197.72,44761,241.960506613764,5705,30.8390047190975
9007,Middlesex County,CT,24.8,3.645938829,81.06903777,NA,NA,0.2,7.39,94.2,0.4462,441.51,49653,301.03126534621,4312,26.1423643319207
9009,New Haven County,CT,27.1,5.46978105,79.9818562,NA,NA,0.5,7.84,90.1,0.4691,1418.52,183183,212.687671910431,-26252,-30.4803216619044
9011,New London County,CT,29.6,4.806436445,79.9247608,NA,NA,0.2,12.44,92.3,0.4425,402,62019,226.614683055876,-5996,-21.9091188120259
9013,Tolland County,CT,24.4,3.200787886,81.80404936,NA,NA,0.1,7.3,95,0.4383,368.13,44863,296.385605845396,4468,29.5176623702656
9015,Windham County,CT,31.1,4.942339374,78.82144747,NA,NA,0.2,15.41,88.4,0.4217,227.26,27138,231.952682951845,2734,23.3679208191593
10001,Kent County,DE,33.8,6.425808144,77.80576564,NA,NA,0.3,17.7,87.4,0.4279,301.5,45623,265.270049480484,9447,54.9285701826301
10003,New Castle County,DE,28.8,8.476399467,78.69452355,NA,NA,0.4,10.02,91.6,0.4584,1304.58,129281,233.875081859264,233,0.421507368238244
10005,Sussex County,DE,32.4,5.751848809,78.51549584,NA,NA,0.3,19.21,88.1,0.4505,239.69,73196,347.148907512011,34389,163.097761905439
11001,District of Columbia,DC,23.1,7.866670813,78.41545584,NA,NA,2.3,6.23,90.9,0.5269,11330.28,310907,471.862654482594,-37264,-56.5554649996282
12001,Alachua County,FL,25.3,7.799002912,79.15269206,645.89,6.46,0.4,14.87,92.6,0.5111,303.18,76605,298.794757781418,-12425,-48.4632186598019
12003,Baker County,FL,36.7,9.676062263,75.84888317,577.68,5.78,0.5,NA,85.7,0.422,48.2,6545,241.575314656922,1113,41.0807219577013
12005,Bay County,FL,29.5,7.674886764,76.32506812,992.9,9.93,0.3,20.03,90.7,0.4427,240.13,42585,237.924965779255,-8333,-46.5569740481046
12007,Bradford County,FL,37,11.96172249,75.21795962,938.56,9.39,0.3,42.55,79.6,0.4487,92.93,7276,272.488952138417,289,10.8231593139091
12009,Brevard County,FL,27.9,6.151191271,77.94361202,531.63,5.32,0.3,15.28,92.2,0.4505,576.86,177148,318.105174317857,52319,93.9493791357282
12011,Broward County,FL,25.3,5.338393754,81.14751127,422.82,4.23,1.2,12.44,89,0.4884,1601.41,756071,404.481512490404,15487,8.2852075849211
12013,Calhoun County,FL,34.1,NA,74.58419208,860.45,8.6,0.2,NA,76.9,0.4571,25.31,938,64.5472061657033,-19,-1.30745939994495
12015,Charlotte County,FL,27.1,5.154639175,80.50741269,431.46,4.31,0.2,16.41,90.6,0.4602,265.84,63666,377.898073293208,17566,104.265346581668
12017,Citrus County,FL,27.3,7.166035695,76.12241118,755.46,7.55,0.2,16.7,88.4,0.4517,249.47,37807,271.257094068605,8992,64.5156661429074
12019,Clay County,FL,30.5,5.163280359,77.87024465,468.41,4.68,0.2,17.79,91.8,0.4171,349.65,101940,510.215317470645,15027,75.2109630727034
12021,Collier County,FL,21.4,5.188740433,85.88325224,303.28,3.03,0.3,13.77,87.1,0.5257,186.01,136809,392.25350295461,30401,87.1645779394857
12023,Columbia County,FL,35.5,8.971828459,75.59726936,1066.03,10.66,0.5,26.5,86.1,0.4589,87.73,17202,253.503691586719,2370,34.9263893187144
12027,DeSoto County,FL,30.1,NA,79.59287741,718.09,7.18,0.4,NA,73.5,0.4404,57.96,7281,207.957271792528,507,14.4807494573289
12029,Dixie County,FL,34.5,NA,74.9676395,611.55,6.12,0.3,NA,78.4,0.4751,23.53,754,47.4005154963224,-12,-0.754384862010436
12031,Duval County,FL,30.8,8.39753642,76.47594955,872.52,8.73,0.8,16.81,89.8,0.4704,1227.58,356469,397.092340631259,8428,9.38845803377082
12033,Escambia County,FL,27.7,7.832415857,75.91452822,907.76,9.08,0.5,24.82,90.5,0.4448,477.17,98855,318.210642537316,-8421,-27.1068921228743
12035,Flagler County,FL,25.3,6.055363322,80.05281297,337.1,3.37,0.2,11.3,92.2,0.4359,226.33,38106,372.099835950316,8753,85.4718381376455
12037,Franklin County,FL,33.9,NA,76.88945722,820.09,8.2,0.2,NA,80.7,0.5056,21.67,254,21.4980956411341,29,2.45450698264917
12039,Gadsden County,FL,42.3,10.70336391,76.63904997,896.83,8.97,0.7,21.9,79.8,0.4448,88.99,12385,267.604416499211,-1224,-26.4471381344396
12041,Gilchrist County,FL,34.2,NA,78.17736622,529.68,5.3,0.2,NA,85.4,0.4266,51.34,2113,124.316055774548,323,19.0033535329764
12043,Glades County,FL,32.7,NA,83.41562934,541.53,5.42,0.7,NA,74.5,0.4343,16.76,1510,110.744407774111,376,27.5760909424276
12045,Gulf County,FL,35.6,NA,76.3868725,652.94,6.53,0.2,NA,85.5,0.4158,28.14,812,50.9282488710487,153,9.5960863020572
12047,Hamilton County,FL,39.7,NA,75.40088258,413.54,4.14,1.2,NA,73,0.4683,27.88,682,48.5478359908884,-121,-8.61332574031891
12049,Hardee County,FL,37.7,NA,79.96033319,809.27,8.09,0.3,37.12,77.2,0.4684,42.55,5765,209.872947686483,-1237,-45.0325821835524
12051,Hendry County,FL,32.8,4.790419162,78.7944717,528.93,5.29,0.4,28.56,66.3,0.4681,35.23,12801,332.450331125828,1029,26.7238021036229
12053,Hernando County,FL,31.6,7.395618798,77.32214242,475.42,4.75,0.2,15.99,87.9,0.4293,393.93,66334,377.208495635609,17953,102.089789883711
12055,Highlands County,FL,30.5,6.175698626,79.04876272,714.41,7.14,0.3,30.13,85.7,0.4855,101.64,22622,230.282177613095,3083,31.3836068243821
12057,Hillsborough County,FL,25.6,7.563552496,79.13357567,507.47,5.07,0.6,14.33,88.7,0.4787,1391.76,614840,467.097876012879,57851,43.9497742912319
12059,Holmes County,FL,32.2,NA,75.35576939,954.85,9.55,0.2,NA,78.7,0.4525,40.58,1858,94.5547073791349,154,7.83715012722646
12061,Indian River County,FL,27.2,7.853696847,81.02416367,463.12,4.63,0.3,13.76,89.4,0.5246,306.27,44977,310.711201685607,14030,96.9223861006528
12063,Jackson County,FL,34.8,6.530127634,75.09591198,767.1,7.67,1.1,30.16,80.5,0.4585,52.22,7454,152.742771664515,-4,-0.0819655334931661
12065,Jefferson County,FL,34.3,NA,76.8440354,787.18,7.87,1,NA,82,0.4601,23.68,1106,78.7188612099644,136,9.6797153024911
12067,Lafayette County,FL,35.5,NA,77.08021361,457.98,4.58,0.2,NA,75.3,0.4203,15.9,309,34.9745331069609,-42,-4.75382003395586
12069,Lake County,FL,30.2,7.118244469,78.98229337,422.04,4.22,0.3,20.43,89.5,0.4231,363.78,167074,529.234375494948,49768,157.648325889322
12071,Lee County,FL,25.4,5.917031043,82.10552456,377.83,3.78,0.3,14.4,88.4,0.4798,943.71,285254,419.791821495689,93906,138.196031569668
12073,Leon County,FL,28.8,6.748147799,79.9348651,810.85,8.11,0.5,10.56,93.5,0.4896,434.51,81616,287.392425032044,-13475,-47.4491879938589
12075,Levy County,FL,30.3,7.971014493,74.91838671,684.36,6.84,0.2,57.83,84.9,0.4524,36.13,11787,297.553833337541,814,20.5488097341782
12077,Liberty County,FL,37.7,NA,78.54839921,963.37,9.63,0.2,NA,81.4,0.4305,9.99,386,46.1722488038278,61,7.29665071770335
12079,Madison County,FL,33.9,NA,75.99170204,719.93,7.2,0.7,NA,81,0.4797,26.5,660,35.6409979479425,45,2.43006804190517
12081,Manatee County,FL,27.8,6.03403194,80.83037838,456.17,4.56,0.3,13.39,89.7,0.4709,516.67,155154,441.096700459991,49063,139.484173238644
12083,Marion County,FL,29.9,8.127684663,76.56206236,772.05,7.72,0.3,25.44,87.6,0.4544,222.57,108334,319.411971093886,25860,76.2456253114248
12085,Martin County,FL,20.5,6.336540718,82.08265542,652.21,6.52,0.3,13.66,91,0.5278,292.5,60139,392.060863669553,12278,80.0432877855429
